EP, 12, 2026090612, 03, AC00, 126, 291N, 1728W,  28, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 132, 306N, 1734W,  33, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 138, 327N, 1736W,  39, 1003, XX,  34, NEQ,  111,   91,    0,    0, 
EP, 12, 2026090612, 03, AC00, 144, 340N, 1750W,  35, 1004, XX,  34, NEQ,  127,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 150, 349N, 1767W,  31, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 156, 332N, 1787W,  22, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 162, 320N, 1792W,  24, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 168, 318N, 1797W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 174, 313N, 1799W,  26, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 180, 307N, 1795W,  25, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 186, 305N, 1791W,  24, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AC00, 192, 304N, 1788W,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,   0, 144N, 1638W, 110,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  12, 158N, 1640W,  95,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  24, 175N, 1635W,  94,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  36, 199N, 1628W,  93,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  48, 228N, 1625W,  89,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  60, 254N, 1630W,  83,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  72, 269N, 1642W,  76,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  84, 274N, 1658W,  72,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI,  96, 275N, 1678W,  66,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 108, 277N, 1698W,  61,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 120, 283N, 1717W,  59,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 132, 294N, 1735W,  59,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 144, 305N, 1751W,  59,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 156, 312N, 1770W,  58,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMI, 168, 315N, 1789W,  56,    0,   ,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,   0, 144N, 1637W,  77,  965, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,   6, 149N, 1638W,  61,  972, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  12, 155N, 1639W,  55,  975, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  18, 162N, 1636W,  56,  977, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  24, 170N, 1633W,  58,  976, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  30, 181N, 1628W,  59,  977, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  36, 195N, 1624W,  61,  977, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  42, 208N, 1620W,  63,  978, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  48, 222N, 1618W,  60,  980, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  54, 237N, 1617W,  58,  984, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  60, 250N, 1618W,  53,  986, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  66, 259N, 1621W,  49,  990, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  72, 266N, 1629W,  46,  992, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  78, 271N, 1637W,  45,  996, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  84, 274N, 1647W,  43,  997, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  90, 275N, 1656W,  42,  998, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN,  96, 275N, 1668W,  39, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 102, 275N, 1680W,  36, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 108, 277N, 1691W,  33, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 114, 279N, 1701W,  32, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 120, 282N, 1711W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 126, 288N, 1720W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 132, 294N, 1729W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 138, 299N, 1736W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 144, 302N, 1745W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 150, 305N, 1753W,  32, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 156, 306N, 1761W,  31, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 162, 306N, 1767W,  30, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 168, 304N, 1774W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 174, 304N, 1776W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 180, 306N, 1775W,  27, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 186, 306N, 1782W,  26, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AEMN, 192, 306N, 1782W,  25, 1005, XX,  34, NEQ,    0,    0,    0,    0, 
EP, 12, 2026090612, 03, AP01,   0, 143N, 1637W,  80,  963, XX,  34, NEQ,  139,  103,  100,  132, 
EP, 12, 2026090612, 03, AP01,   0, 143N, 1637W,  80,  963, XX,  50, NEQ,   56,   68,   61,   71, 
EP, 12, 2026090612, 03, AP01,   0, 143N, 1637W,  80,  963, XX,  64, NEQ,   48,   51,   36,   45, 
EP, 12, 2026090612, 03, AP01,   6, 148N, 1638W,  64,  973, XX,  34, NEQ,  132,   93,   95,  130, 
EP, 12, 2026090612, 03, AP01,   6, 148N, 1638W,  64,  973, XX,  50, NEQ,   57,   54,   53,   53, 
EP, 12, 2026090612, 03, AP01,  12, 154N, 1639W,  61,  971, XX,  34, NEQ,  114,  118,   94,  102, 
EP, 12, 2026090612, 03, AP01,  12, 154N, 1639W,  61,  971, XX,  50, NEQ,   58,   58,   53,   50, 
EP, 12, 2026090612, 03, AP01,  18, 161N, 1635W,  59,  973, XX,  34, NEQ,  115,  132,  103,  111, 
EP, 12, 2026090612, 03, AP01,  18, 161N, 1635W,  59,  973, XX,  50, NEQ,   64,   66,   53,   59, 
EP, 12, 2026090612, 03, AP01,  24, 168N, 1631W,  62,  973, XX,  34, NEQ,  130,  146,  104,  110, 
EP, 12, 2026090612, 03, AP01,  24, 168N, 1631W,  62,  973, XX,  50, NEQ,   44,   71,   66,   67, 
EP, 12, 2026090612, 03, AP01,  30, 178N, 1624W,  62,  974, XX,  34, NEQ,  154,  145,  111,  121, 
EP, 12, 2026090612, 03, AP01,  30, 178N, 1624W,  62,  974, XX,  50, NEQ,   83,   82,   60,   61, 
EP, 12, 2026090612, 03, AP01,  36, 190N, 1619W,  67,  973, XX,  34, NEQ,  154,  140,   99,  155, 
EP, 12, 2026090612, 03, AP01,  36, 190N, 1619W,  67,  973, XX,  50, NEQ,   89,   86,   62,   73, 
EP, 12, 2026090612, 03, AP01,  36, 190N, 1619W,  67,  973, XX,  64, NEQ,   55,    0,    0,    0, 
EP, 12, 2026090612, 03, AP01,  42, 201N, 1611W,  67,  977, XX,  34, NEQ,  161,  150,  111,  179, 
EP, 12, 2026090612, 03, AP01,  42, 201N, 1611W,  67,  977, XX,  50, NEQ,   75,   72,   75,   78, 
EP, 12, 2026090612, 03, AP01,  42, 201N, 1611W,  67,  977, XX,  64, NEQ,    0,    0,   53,    0, 
EP, 12, 2026090612, 03, AP01,  48, 215N, 1605W,  54,  983, XX,  34, NEQ,  153,  152,   87,  158, 
EP, 12, 2026090612, 03, AP01,  48, 215N, 1605W,  54,  983, XX,  50, NEQ,   83,   63,    0,   54, 
EP, 12, 2026090612, 03, AP01,  54, 229N, 1600W,  57,  987, XX,  34, NEQ,  204,  143,  102,  130, 
EP, 12, 2026090612, 03, AP01,  54, 229N, 1600W,  57,  987, XX,  50, NEQ,   69,   77,    0,   53, 
EP, 12, 2026090612, 03, AP01,  60, 240N, 1600W,  46,  989, XX,  34, NEQ,  261,  131,   67,   69, 
EP, 12, 2026090612, 03, AP01,  66, 252N, 1600W,  39,  995, XX,  34, NEQ,  118,  108,    0,  198, 
EP, 12, 2026090612, 03, AP01,  72, 262N, 1608W,  47,  996, XX,  34, NEQ,  295,  181,    0,  136, 
EP, 12, 2026090612, 03, AP01,  78, 273N, 1620W,  49,  999, XX,  34, NEQ,  234,  214,    0,  161, 
EP, 12, 2026090612, 03, AP01,  84, 282N, 1635W,  47,  998, XX,  34, NEQ,  202,  187,    0,  138, 
EP, 12, 2026090612, 03, AP01,  90, 284N, 1649W,  44,  999, XX,  34, NEQ,  170,    0,    0,  159, 
EP, 12, 2026090612, 03, AP01,  96, 282N, 1663W,  40, 1001, XX,  34, NEQ,  173,    0,    0,  172, 
EP, 12, 2026090612, 03, AP01, 102, 283N, 1678W,  38, 1002, XX,  34, NEQ,  203,    0,    0,  166, 
EP, 12, 2026090612, 03, AP01, 108, 279N, 1692W,  36, 1003, XX,  34, NEQ,  129,    0,    0,  125, 
